  
       XFOIL         Version 6.96
  
 Calculated polar for: RAE6-9CK AIRFOIL                                
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -3.000  -0.2822   0.01505   0.00907  -0.0348   0.9621   0.6414
  -2.500  -0.2154   0.01546   0.00946  -0.0369   0.9537   0.6618
  -2.000  -0.1461   0.01531   0.00919  -0.0403   0.9456   0.6693
  -1.500  -0.0791   0.01515   0.00894  -0.0433   0.9366   0.6770
  -1.000  -0.0120   0.01501   0.00875  -0.0462   0.9277   0.6852
  -0.500   0.0549   0.01491   0.00866  -0.0490   0.9189   0.6931
   0.000   0.1230   0.01480   0.00860  -0.0518   0.9102   0.7009
   0.500   0.1934   0.01464   0.00853  -0.0550   0.9019   0.7093
   1.000   0.2627   0.01440   0.00840  -0.0578   0.8924   0.7182
   1.500   0.3308   0.01406   0.00822  -0.0599   0.8811   0.7277
   2.000   0.4032   0.01338   0.00771  -0.0622   0.8675   0.7374
   2.500   0.4650   0.01229   0.00675  -0.0610   0.8335   0.7479
   3.000   0.5198   0.01168   0.00625  -0.0592   0.7941   0.7592
   3.500   0.5713   0.01136   0.00600  -0.0570   0.7406   0.7716
   4.000   0.6147   0.01142   0.00583  -0.0532   0.6178   0.7846
   5.000   0.6492   0.01678   0.00837  -0.0399   0.0821   0.8151
   6.500   0.7708   0.02194   0.01372  -0.0316   0.0469   0.8801
   7.500   0.8721   0.02781   0.02019  -0.0297   0.0380   1.0000
   8.000   0.9241   0.03291   0.02613  -0.0296   0.0363   1.0000
   8.500   0.9576   0.03979   0.03388  -0.0268   0.0362   1.0000
