  
       XFOIL         Version 6.96
  
 Calculated polar for: NASA/LANGLEY RC08-64C AIRFOIL                   
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.061     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.4997   0.04088   0.03601  -0.0181   1.0000   0.0700
  -4.500  -0.4755   0.03655   0.03132  -0.0140   1.0000   0.0833
  -4.000  -0.4468   0.03265   0.02719  -0.0105   1.0000   0.0992
  -3.500  -0.4152   0.02941   0.02358  -0.0072   1.0000   0.1266
  -3.000  -0.3791   0.02604   0.02010  -0.0046   1.0000   0.1580
  -2.500  -0.2991   0.01838   0.01034   0.0005   1.0000   0.0338
  -2.000  -0.2465   0.01578   0.00761   0.0018   1.0000   0.0291
  -1.000  -0.1103   0.01346   0.00522  -0.0035   0.9890   0.0325
  -0.500  -0.0347   0.01155   0.00468  -0.0086   0.9794   0.3857
   0.000   0.0752   0.01040   0.00540  -0.0175   0.9841   1.0000
   1.000   0.3007   0.00911   0.00406  -0.0383   0.9112   1.0000
   1.500   0.3468   0.00872   0.00346  -0.0339   0.8102   1.0000
   2.000   0.3765   0.01068   0.00318  -0.0275   0.3320   1.0000
   2.500   0.4143   0.01302   0.00413  -0.0249   0.0333   1.0000
   3.000   0.4584   0.01399   0.00524  -0.0223   0.0299   1.0000
   3.500   0.5004   0.01513   0.00644  -0.0195   0.0264   1.0000
   4.000   0.5406   0.01688   0.00823  -0.0162   0.0265   1.0000
   4.500   0.5847   0.01942   0.01086  -0.0132   0.0284   1.0000
   5.000   0.6332   0.02247   0.01411  -0.0108   0.0318   1.0000
