  
       XFOIL         Version 6.96
  
 Calculated polar for: TH 25816 HALE AIRFOIL                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.061     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -3.500  -0.5838   0.03830   0.03167   0.0031   0.7463   0.4406
  -3.000  -0.5375   0.03798   0.03245   0.0064   0.7442   0.6933
  -2.500  -0.5703   0.04026   0.03477   0.0189   0.7329   0.7187
  -2.000  -0.5122   0.04246   0.03693   0.0204   0.7294   0.7549
  -1.500  -0.3985   0.05098   0.04550   0.0190   0.7276   0.7779
  -0.500  -0.3697   0.05391   0.04826   0.0301   0.7125   0.7985
   0.500  -0.3374   0.05440   0.04855   0.0390   0.6972   0.8143
   1.000  -0.2757   0.05306   0.04699   0.0363   0.6945   0.8242
   2.000  -0.2162   0.05442   0.04821   0.0412   0.6786   0.8353
   3.500  -0.1437   0.05602   0.04963   0.0491   0.6492   0.8585
   4.000  -0.0813   0.05596   0.04951   0.0475   0.6460   0.8625
   5.000  -0.0047   0.05661   0.05009   0.0493   0.6294   0.8773
   6.000   0.0745   0.05715   0.05060   0.0509   0.6127   0.8919
   7.000   0.1524   0.05745   0.05091   0.0531   0.5959   0.9073
   8.000   0.1879   0.05956   0.05311   0.0600   0.5683   0.9238
   8.500   0.2460   0.05859   0.05215   0.0590   0.5642   0.9323
   9.000   0.3148   0.05715   0.05075   0.0567   0.5622   0.9391
   9.500   0.3343   0.05813   0.05180   0.0595   0.5472   0.9482
  10.000   0.4105   0.05649   0.05022   0.0558   0.5454   0.9549
  10.500   0.4431   0.05771   0.05155   0.0558   0.5305   0.9613
  11.000   0.5276   0.05618   0.05012   0.0500   0.5280   0.9667
